Thành phố,Quốc gia,Đánh giá chất lượng,Chỉ số không khí,Nồng độ bụi(pm10),Chỉ số Ozon,Chỉ số NO2,Chỉ số CO,Chỉ số SO2,Áp suất khí quyển,Độ ẩm,Ngày,Thời gian,Catching
Fukuoka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,42,13,23,7,3,1,1017,62,2025-11-05,2025-11-05 07:01:26,2025-11-05 07:00:00
Fukuoka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,42,13,23,7,3,1,1017,62,2025-11-05,2025-11-05 07:01:26,2025-11-05 07:00:00
Fukuoka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,38,15,27,7,3,1,1017,64,2025-11-05,2025-11-05 08:05:20,2025-11-05 08:00:00
Fukuoka - Nhật Bản,JP,Trung bình - nhóm nhạy cảm chú ý,34,11,24,7,4,1,1020,63,2025-11-06,2025-11-06 02:21:09,2025-11-06 02:20:00
Fukuoka - Nhật Bản,JP,Trung bình - nhóm nhạy cảm chú ý,34,11,24,7,4,1,1020,63,2025-11-06,2025-11-06 02:21:09,2025-11-06 02:20:00
Fukuoka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,38,11,27,16,4,1,1020,69,2025-11-06,2025-11-06 14:12:16,2025-11-06 14:10:00
Fukuoka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,38,11,27,16,4,1,1020,69,2025-11-06,2025-11-06 14:12:16,2025-11-06 14:10:00
Fukuoka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,42,10,20,9,4,1,1017,55,2025-11-11,2025-11-11 09:27:16,2025-11-11 09:20:00
Fukuoka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,42,10,20,9,4,1,1017,55,2025-11-11,2025-11-11 09:27:17,2025-11-11 09:20:00
Fukuoka - Nhật Bản,JP,Trung bình - nhóm nhạy cảm chú ý,25,13,20,11,3,1,1017,55,2025-11-11,2025-11-11 10:16:31,2025-11-11 10:10:00
Fukuoka - Nhật Bản,JP,Trung bình - nhóm nhạy cảm chú ý,25,13,20,11,3,1,1017,55,2025-11-11,2025-11-11 10:19:39,2025-11-11 10:10:00
Fukuoka - Nhật Bản,JP,Trung bình - nhóm nhạy cảm chú ý,25,13,20,11,3,1,1017,55,2025-11-11,2025-11-11 10:30:20,2025-11-11 10:30:00
Fukuoka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,42,13,20,31,7,1,1020,74,2025-11-11,2025-11-11 15:12:38,2025-11-11 15:10:00
Fukuoka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,42,13,20,31,7,1,1020,74,2025-11-11,2025-11-11 15:12:38,2025-11-11 15:10:00
Fukuoka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,42,11,20,18,6,1,1020,74,2025-11-11,2025-11-11 15:16:58,2025-11-11 15:10:00
Fukuoka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,42,11,20,18,6,1,1020,74,2025-11-11,2025-11-11 15:41:18,2025-11-11 15:40:00
Fukuoka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,42,11,20,18,6,1,1020,74,2025-11-11,2025-11-11 15:59:30,2025-11-11 15:50:00
Fukuoka - Nhật Bản,JP,Không lành mạnh - mọi người có thể bị ảnh hưởng,57,15,24,11,4,1,1018,57,2025-11-12,2025-11-12 07:53:42,2025-11-12 07:50:00
Fukuoka - Nhật Bản,JP,Không lành mạnh - mọi người có thể bị ảnh hưởng,57,15,24,11,4,1,1018,57,2025-11-12,2025-11-12 07:53:42,2025-11-12 07:50:00
Fukuoka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,53,18,22,18,4,1,1019,67,2025-11-12,2025-11-12 08:15:00,2025-11-12 08:10:00
Fukuoka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,53,18,22,18,4,1,1019,67,2025-11-12,2025-11-12 08:19:33,2025-11-12 08:10:00
Fukuoka - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,53,18,22,18,4,1,1019,67,2025-11-12,2025-11-12 08:22:40,2025-11-12 08:20:00
Fukuoka - Nhật Bản,JP,Không lành mạnh - mọi người có thể bị ảnh hưởng,57,20,11,22,6,1,1019,76,2025-11-12,2025-11-12 14:16:16,2025-11-12 14:10:00
Fukuoka - Nhật Bản,JP,Không lành mạnh - mọi người có thể bị ảnh hưởng,57,20,11,22,6,1,1019,76,2025-11-12,2025-11-12 14:16:16,2025-11-12 14:10:00
Gia Lai,VN,Trung bình - nhóm nhạy cảm chú ý,19,12,-1,-1,1,-1,922,72,2025-10-23,2025-10-23 15:11:21,2025-10-23 15:10:00
Gia Lai,VN,Trung bình - nhóm nhạy cảm chú ý,21,12,-1,-1,1,-1,922,72,2025-10-23,2025-10-23 15:15:37,2025-10-23 15:10:00
Gia Lai,VN,Trung bình - nhóm nhạy cảm chú ý,21,12,-1,-1,1,-1,922,72,2025-10-23,2025-10-23 15:23:40,2025-10-23 15:20:00
Gia Lai,VN,Trung bình - nhóm nhạy cảm chú ý,21,12,-1,-1,1,-1,922,72,2025-10-23,2025-10-23 15:32:37,2025-10-23 15:30:00
Gia Lai,VN,Tốt - ít tác động sức khỏe,4,3,-1,-1,1,-1,922,75,2025-10-24,2025-10-24 09:33:40,2025-10-24 09:30:00
Gia Lai,VN,Tốt - ít tác động sức khỏe,4,3,-1,-1,1,-1,922,75,2025-10-24,2025-10-24 09:33:40,2025-10-24 09:30:00
Gia Lai,VN,Tốt - ít tác động sức khỏe,4,3,-1,-1,1,-1,924,88,2025-10-25,2025-10-25 02:03:08,2025-10-25 02:00:00
Gia Lai,VN,Tốt - ít tác động sức khỏe,4,3,-1,-1,1,-1,924,88,2025-10-25,2025-10-25 02:03:08,2025-10-25 02:00:00
Gia Lai,VN,Tốt - ít tác động sức khỏe,7,7,9,-1,3,24,925,71,2025-11-05,2025-11-05 07:00:51,2025-11-05 07:00:00
Gia Lai,VN,Tốt - ít tác động sức khỏe,7,7,9,-1,3,24,925,71,2025-11-05,2025-11-05 07:00:51,2025-11-05 07:00:00
Gia Lai,VN,Tốt - ít tác động sức khỏe,10,9,9,-1,3,24,922,68,2025-11-05,2025-11-05 08:04:47,2025-11-05 08:00:00
Gia Lai,VN,Trung bình - nhóm nhạy cảm chú ý,17,14,10,-1,2,24,921,86,2025-11-06,2025-11-06 02:20:38,2025-11-06 02:20:00
Gia Lai,VN,Trung bình - nhóm nhạy cảm chú ý,17,14,10,-1,2,24,921,86,2025-11-06,2025-11-06 02:20:38,2025-11-06 02:20:00
Gia Lai,VN,Tốt - ít tác động sức khỏe,4,5,16,-1,2,24,912,95,2025-11-06,2025-11-06 14:11:42,2025-11-06 14:10:00
Gia Lai,VN,Tốt - ít tác động sức khỏe,4,5,16,-1,2,24,912,95,2025-11-06,2025-11-06 14:11:42,2025-11-06 14:10:00
Gia Lai,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,68,42,3,-1,2,25,924,95,2025-11-08,2025-11-08 04:38:36,2025-11-08 04:30:00
Gia Lai,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,68,42,3,-1,2,25,924,95,2025-11-08,2025-11-08 04:38:36,2025-11-08 04:30:00
Gia Lai,VN,Rất không lành mạnh - hạn chế ra ngoài,166,33,2,135,24,48,923,69,2025-11-11,2025-11-11 09:26:37,2025-11-11 09:20:00
Gia Lai,VN,Rất không lành mạnh - hạn chế ra ngoài,166,33,2,135,24,48,923,69,2025-11-11,2025-11-11 09:26:37,2025-11-11 09:20:00
Gia Lai,VN,Rất không lành mạnh - hạn chế ra ngoài,166,33,2,136,26,48,922,75,2025-11-11,2025-11-11 10:15:54,2025-11-11 10:10:00
Gia Lai,VN,Rất không lành mạnh - hạn chế ra ngoài,166,33,2,136,26,48,922,75,2025-11-11,2025-11-11 10:19:00,2025-11-11 10:10:00
Gia Lai,VN,Rất không lành mạnh - hạn chế ra ngoài,166,33,2,136,26,48,922,75,2025-11-11,2025-11-11 10:29:38,2025-11-11 10:20:00
Gia Lai,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,88,49,2,136,26,48,924,88,2025-11-11,2025-11-11 15:12:05,2025-11-11 15:10:00
Gia Lai,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,88,49,2,136,26,48,924,88,2025-11-11,2025-11-11 15:12:05,2025-11-11 15:10:00
Gia Lai,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,88,49,2,136,26,48,924,88,2025-11-11,2025-11-11 15:16:27,2025-11-11 15:10:00
Gia Lai,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,77,46,2,136,25,48,924,88,2025-11-11,2025-11-11 15:40:46,2025-11-11 15:40:00
Gia Lai,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,77,46,2,136,25,48,924,88,2025-11-11,2025-11-11 15:41:59,2025-11-11 15:40:00
Gia Lai,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,77,46,2,136,25,48,924,88,2025-11-11,2025-11-11 15:58:57,2025-11-11 15:50:00
Gia Lai,VN,Trung bình - nhóm nhạy cảm chú ý,26,31,2,135,24,48,924,56,2025-11-12,2025-11-12 07:53:07,2025-11-12 07:50:00
Gia Lai,VN,Trung bình - nhóm nhạy cảm chú ý,26,31,2,135,24,48,924,56,2025-11-12,2025-11-12 07:53:07,2025-11-12 07:50:00
Gia Lai,VN,Trung bình - nhóm nhạy cảm chú ý,26,31,2,135,24,48,924,56,2025-11-12,2025-11-12 08:14:28,2025-11-12 08:10:00
Gia Lai,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,134,21,2,138,25,48,924,56,2025-11-12,2025-11-12 08:19:01,2025-11-12 08:10:00
Gia Lai,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,134,21,2,138,25,48,924,56,2025-11-12,2025-11-12 08:22:08,2025-11-12 08:20:00
Gia Lai,VN,Rất không lành mạnh - hạn chế ra ngoài,174,48,2,136,25,48,925,85,2025-11-12,2025-11-12 14:15:44,2025-11-12 14:10:00
Gia Lai,VN,Rất không lành mạnh - hạn chế ra ngoài,174,48,2,136,25,48,925,85,2025-11-12,2025-11-12 14:15:44,2025-11-12 14:10:00
Gia Lai,Việt Nam,Rất không lành mạnh - hạn chế ra ngoài,151,21,2,127,22,48,928,62,2025-11-13,2025-11-13 07:05:19,2025-11-13 07:00:00
Gia Lai,Việt Nam,Rất không lành mạnh - hạn chế ra ngoài,151,21,2,127,22,48,928,62,2025-11-13,2025-11-13 07:05:19,2025-11-13 07:00:00
Gia Lai,Việt Nam,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,38,33,2,135,24,48,926,71,2025-11-13,2025-11-13 14:03:57,2025-11-13 14:00:00
Gia Lai,Việt Nam,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,38,33,2,135,24,48,926,71,2025-11-13,2025-11-13 14:03:57,2025-11-13 14:00:00
Gia Lai,Việt Nam,Trung bình - nhóm nhạy cảm chú ý,27,36,2,119,20,48,926,76,2025-11-14,2025-11-14 01:37:45,2025-11-14 01:30:00
Gia Lai,Việt Nam,Trung bình - nhóm nhạy cảm chú ý,27,36,2,119,20,48,926,76,2025-11-14,2025-11-14 01:37:45,2025-11-14 01:30:00
Gia Lai,Việt Nam,Không lành mạnh - mọi người có thể bị ảnh hưởng,128,30,2,122,20,48,928,54,2025-11-14,2025-11-14 06:56:58,2025-11-14 06:50:00
Gia Lai,Việt Nam,Rất không lành mạnh - hạn chế ra ngoài,161,27,2,122,20,48,926,54,2025-11-15,2025-11-15 06:31:20,2025-11-15 06:30:00
Gia Lai,Việt Nam,Rất không lành mạnh - hạn chế ra ngoài,161,27,2,122,20,48,926,54,2025-11-15,2025-11-15 06:31:20,2025-11-15 06:30:00
Gia Lai,Việt Nam,Không lành mạnh - mọi người có thể bị ảnh hưởng,115,38,1,131,22,48,926,73,2025-11-15,2025-11-15 15:14:47,2025-11-15 15:10:00
Gia Lai,Việt Nam,Không lành mạnh - mọi người có thể bị ảnh hưởng,115,38,1,131,22,48,926,73,2025-11-15,2025-11-15 15:14:48,2025-11-15 15:10:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,19,12,26,14,-1,-1,993,66,2025-10-23,2025-10-23 15:12:08,2025-10-23 15:10:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,19,12,26,14,-1,-1,993,66,2025-10-23,2025-10-23 15:16:23,2025-10-23 15:10:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,19,15,16,16,-1,0,993,66,2025-10-23,2025-10-23 15:24:26,2025-10-23 15:20:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,19,15,16,16,-1,0,993,66,2025-10-23,2025-10-23 15:33:26,2025-10-23 15:30:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,21,7,16,25,-1,0,994,100,2025-10-24,2025-10-24 09:34:29,2025-10-24 09:30:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,21,7,16,25,-1,0,994,100,2025-10-24,2025-10-24 09:34:29,2025-10-24 09:30:00
Glasgow - Scotland,GB,Tốt - ít tác động sức khỏe,3,4,16,16,-1,0,1001,66,2025-10-25,2025-10-25 02:03:55,2025-10-25 02:00:00
Glasgow - Scotland,GB,Tốt - ít tác động sức khỏe,3,4,16,16,-1,0,1001,66,2025-10-25,2025-10-25 02:03:56,2025-10-25 02:00:00
Glasgow - Scotland,GB,Tốt - ít tác động sức khỏe,1,1,30,12,-1,1,1001,100,2025-11-05,2025-11-05 07:01:40,2025-11-05 07:00:00
Glasgow - Scotland,GB,Tốt - ít tác động sức khỏe,1,1,30,12,-1,1,1001,100,2025-11-05,2025-11-05 07:01:41,2025-11-05 07:00:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,15,1,30,22,-1,1,1001,100,2025-11-05,2025-11-05 08:05:34,2025-11-05 08:00:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,20,8,11,15,-1,0,1001,100,2025-11-06,2025-11-06 02:21:23,2025-11-06 02:20:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,20,8,11,15,-1,0,1001,100,2025-11-06,2025-11-06 02:21:23,2025-11-06 02:20:00
Glasgow - Scotland,GB,Tốt - ít tác động sức khỏe,2,1,11,18,-1,0,1003,87,2025-11-06,2025-11-06 14:12:30,2025-11-06 14:10:00
Glasgow - Scotland,GB,Tốt - ít tác động sức khỏe,2,1,11,18,-1,0,1003,87,2025-11-06,2025-11-06 14:12:30,2025-11-06 14:10:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,14,7,13,28,-1,-1,998,93,2025-11-11,2025-11-11 09:27:34,2025-11-11 09:20:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,14,7,13,28,-1,-1,998,93,2025-11-11,2025-11-11 09:27:35,2025-11-11 09:20:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,14,8,13,32,-1,-1,997,90,2025-11-11,2025-11-11 10:16:47,2025-11-11 10:10:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,14,8,13,32,-1,-1,997,90,2025-11-11,2025-11-11 10:19:56,2025-11-11 10:10:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,14,8,13,32,-1,-1,997,90,2025-11-11,2025-11-11 10:30:38,2025-11-11 10:30:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,23,8,14,26,-1,-1,993,93,2025-11-11,2025-11-11 15:12:54,2025-11-11 15:10:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,23,8,14,26,-1,-1,993,93,2025-11-11,2025-11-11 15:12:54,2025-11-11 15:10:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,23,8,14,26,-1,-1,993,93,2025-11-11,2025-11-11 15:17:13,2025-11-11 15:10:00
Glasgow - Scotland,GB,Tốt - ít tác động sức khỏe,7,3,14,25,-1,0,992,100,2025-11-11,2025-11-11 15:59:44,2025-11-11 15:50:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,24,9,27,3,-1,-1,994,93,2025-11-12,2025-11-12 07:53:57,2025-11-12 07:50:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,24,9,27,3,-1,-1,994,93,2025-11-12,2025-11-12 07:53:57,2025-11-12 07:50:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,25,11,27,3,-1,0,994,93,2025-11-12,2025-11-12 08:15:13,2025-11-12 08:10:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,24,9,27,3,-1,-1,994,93,2025-11-12,2025-11-12 08:19:47,2025-11-12 08:10:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,25,11,27,3,-1,0,994,93,2025-11-12,2025-11-12 08:22:53,2025-11-12 08:20:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,19,10,25,10,-1,-1,997,84,2025-11-12,2025-11-12 14:16:31,2025-11-12 14:10:00
Glasgow - Scotland,GB,Trung bình - nhóm nhạy cảm chú ý,19,10,25,10,-1,-1,997,84,2025-11-12,2025-11-12 14:16:31,2025-11-12 14:10:00
Glasgow - Scotland,Anh,Tốt - ít tác động sức khỏe,5,2,31,3,-1,-1,1001,81,2025-11-13,2025-11-13 07:06:05,2025-11-13 07:00:00
Glasgow - Scotland,Anh,Tốt - ít tác động sức khỏe,5,2,31,3,-1,-1,1001,81,2025-11-13,2025-11-13 07:06:05,2025-11-13 07:00:00
Glasgow - Scotland,Anh,Trung bình - nhóm nhạy cảm chú ý,27,10,28,27,-1,-1,1010,87,2025-11-13,2025-11-13 14:04:43,2025-11-13 14:00:00
Glasgow - Scotland,Anh,Trung bình - nhóm nhạy cảm chú ý,27,10,28,27,-1,-1,1010,87,2025-11-13,2025-11-13 14:04:43,2025-11-13 14:00:00
Glasgow - Scotland,Anh,Tốt - ít tác động sức khỏe,2,1,28,28,-1,0,1014,75,2025-11-14,2025-11-14 01:38:54,2025-11-14 01:30:00
Glasgow - Scotland,Anh,Tốt - ít tác động sức khỏe,2,1,28,28,-1,0,1014,75,2025-11-14,2025-11-14 01:38:57,2025-11-14 01:30:00
Glasgow - Scotland,Anh,Tốt - ít tác động sức khỏe,9,5,30,13,-1,0,1014,75,2025-11-14,2025-11-14 06:57:45,2025-11-14 06:50:00
Glasgow - Scotland,Anh,Trung bình - nhóm nhạy cảm chú ý,17,10,31,9,-1,-1,1017,75,2025-11-15,2025-11-15 06:32:07,2025-11-15 06:30:00
Glasgow - Scotland,Anh,Trung bình - nhóm nhạy cảm chú ý,17,10,31,9,-1,-1,1017,75,2025-11-15,2025-11-15 06:32:07,2025-11-15 06:30:00
Glasgow - Scotland,Anh,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,38,17,29,17,-1,-1,1016,66,2025-11-15,2025-11-15 15:15:32,2025-11-15 15:10:00
Glasgow - Scotland,Anh,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,38,17,29,17,-1,-1,1016,66,2025-11-15,2025-11-15 15:15:33,2025-11-15 15:10:00
Gothenburg,Thuỵ Điển,Trung bình - nhóm nhạy cảm chú ý,32,10,-1,2,-1,-1,998,93,2025-11-13,2025-11-13 07:06:29,2025-11-13 07:00:00
Gothenburg,Thuỵ Điển,Trung bình - nhóm nhạy cảm chú ý,32,10,-1,2,-1,-1,998,93,2025-11-13,2025-11-13 07:06:29,2025-11-13 07:00:00
Gothenburg,Thuỵ Điển,Trung bình - nhóm nhạy cảm chú ý,23,6,-1,18,-1,-1,996,93,2025-11-13,2025-11-13 14:05:06,2025-11-13 14:00:00
Gothenburg,Thuỵ Điển,Trung bình - nhóm nhạy cảm chú ý,23,6,-1,18,-1,-1,996,93,2025-11-13,2025-11-13 14:05:06,2025-11-13 14:00:00
Gothenburg,Thuỵ Điển,Tốt - ít tác động sức khỏe,3,2,-1,2,-1,-1,1008,92,2025-11-14,2025-11-14 01:39:27,2025-11-14 01:30:00
Gothenburg,Thuỵ Điển,Tốt - ít tác động sức khỏe,4,3,-1,2,-1,-1,1009,92,2025-11-14,2025-11-14 01:39:28,2025-11-14 01:30:00
Gothenburg,Thuỵ Điển,Tốt - ít tác động sức khỏe,12,4,-1,13,-1,-1,1010,92,2025-11-14,2025-11-14 06:58:08,2025-11-14 06:50:00
Gothenburg,Thuỵ Điển,Trung bình - nhóm nhạy cảm chú ý,13,5,-1,10,-1,-1,1021,92,2025-11-15,2025-11-15 06:32:29,2025-11-15 06:30:00
Gothenburg,Thuỵ Điển,Trung bình - nhóm nhạy cảm chú ý,13,5,-1,10,-1,-1,1021,92,2025-11-15,2025-11-15 06:32:29,2025-11-15 06:30:00
Gothenburg,Thuỵ Điển,Không lành mạnh - mọi người có thể bị ảnh hưởng,65,21,-1,2,-1,-1,1019,69,2025-11-15,2025-11-15 15:15:55,2025-11-15 15:10:00
Gothenburg,Thuỵ Điển,Không lành mạnh - mọi người có thể bị ảnh hưởng,65,21,-1,2,-1,-1,1019,69,2025-11-15,2025-11-15 15:15:55,2025-11-15 15:10:00
Gothenburg - Thụy Điển,SE,Trung bình - nhóm nhạy cảm chú ý,19,7,-1,2,-1,-1,988,76,2025-10-23,2025-10-23 15:12:33,2025-10-23 15:10:00
Gothenburg - Thụy Điển,SE,Trung bình - nhóm nhạy cảm chú ý,19,7,-1,2,-1,-1,988,76,2025-10-23,2025-10-23 15:16:46,2025-10-23 15:10:00
Gothenburg - Thụy Điển,SE,Trung bình - nhóm nhạy cảm chú ý,19,7,-1,2,-1,-1,988,76,2025-10-23,2025-10-23 15:24:50,2025-10-23 15:20:00
Gothenburg - Thụy Điển,SE,Trung bình - nhóm nhạy cảm chú ý,19,7,-1,2,-1,-1,988,81,2025-10-23,2025-10-23 15:33:51,2025-10-23 15:30:00
Gothenburg - Thụy Điển,SE,Trung bình - nhóm nhạy cảm chú ý,21,9,-1,3,-1,-1,984,81,2025-10-24,2025-10-24 09:34:54,2025-10-24 09:30:00
Gothenburg - Thụy Điển,SE,Trung bình - nhóm nhạy cảm chú ý,21,9,-1,3,-1,-1,984,81,2025-10-24,2025-10-24 09:34:54,2025-10-24 09:30:00
Gothenburg - Thụy Điển,SE,Trung bình - nhóm nhạy cảm chú ý,27,13,-1,0,-1,-1,986,76,2025-10-25,2025-10-25 02:04:19,2025-10-25 02:00:00
Gothenburg - Thụy Điển,SE,Trung bình - nhóm nhạy cảm chú ý,27,13,-1,0,-1,-1,986,76,2025-10-25,2025-10-25 02:04:19,2025-10-25 02:00:00
Gothenburg - Thụy Điển,SE,Trung bình - nhóm nhạy cảm chú ý,23,9,-1,3,-1,-1,1012,87,2025-11-05,2025-11-05 07:02:04,2025-11-05 07:00:00
Gothenburg - Thụy Điển,SE,Trung bình - nhóm nhạy cảm chú ý,23,9,-1,3,-1,-1,1012,87,2025-11-05,2025-11-05 07:02:05,2025-11-05 07:00:00
Gothenburg - Thụy Điển,SE,Trung bình - nhóm nhạy cảm chú ý,24,9,-1,2,-1,-1,1012,87,2025-11-05,2025-11-05 08:05:58,2025-11-05 08:00:00
Gothenburg - Thụy Điển,SE,Trung bình - nhóm nhạy cảm chú ý,30,11,-1,6,-1,-1,1013,93,2025-11-06,2025-11-06 02:21:47,2025-11-06 02:20:00
Gothenburg - Thụy Điển,SE,Trung bình - nhóm nhạy cảm chú ý,30,11,-1,6,-1,-1,1013,93,2025-11-06,2025-11-06 02:21:47,2025-11-06 02:20:00
Gothenburg - Thụy Điển,SE,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,52,17,-1,7,-1,-1,1012,73,2025-11-06,2025-11-06 14:12:53,2025-11-06 14:10:00
Gothenburg - Thụy Điển,SE,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,52,17,-1,7,-1,-1,1012,73,2025-11-06,2025-11-06 14:12:53,2025-11-06 14:10:00
Gothenburg - Thụy Điển,SE,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,49,13,-1,3,-1,-1,1010,87,2025-11-11,2025-11-11 09:28:04,2025-11-11 09:20:00
Gothenburg - Thụy Điển,SE,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,49,13,-1,3,-1,-1,1010,87,2025-11-11,2025-11-11 09:28:07,2025-11-11 09:20:00
Gothenburg - Thụy Điển,SE,Trung bình - nhóm nhạy cảm chú ý,35,11,-1,5,-1,-1,1010,81,2025-11-11,2025-11-11 10:17:13,2025-11-11 10:10:00
Gothenburg - Thụy Điển,SE,Trung bình - nhóm nhạy cảm chú ý,35,11,-1,5,-1,-1,1010,81,2025-11-11,2025-11-11 10:20:23,2025-11-11 10:20:00
Gothenburg - Thụy Điển,SE,Trung bình - nhóm nhạy cảm chú ý,35,11,-1,5,-1,-1,1010,81,2025-11-11,2025-11-11 10:31:09,2025-11-11 10:30:00
Gothenburg - Thụy Điển,SE,Trung bình - nhóm nhạy cảm chú ý,20,8,-1,2,-1,-1,1009,81,2025-11-11,2025-11-11 15:13:18,2025-11-11 15:10:00
Gothenburg - Thụy Điển,SE,Trung bình - nhóm nhạy cảm chú ý,20,8,-1,2,-1,-1,1009,81,2025-11-11,2025-11-11 15:13:18,2025-11-11 15:10:00
Gothenburg - Thụy Điển,SE,Trung bình - nhóm nhạy cảm chú ý,20,8,-1,2,-1,-1,1009,81,2025-11-11,2025-11-11 15:17:36,2025-11-11 15:10:00
Gothenburg - Thụy Điển,SE,Trung bình - nhóm nhạy cảm chú ý,23,9,-1,3,-1,-1,1009,81,2025-11-11,2025-11-11 16:00:11,2025-11-11 16:00:00
Gothenburg - Thụy Điển,SE,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,39,12,-1,1,-1,-1,1006,87,2025-11-12,2025-11-12 07:54:22,2025-11-12 07:50:00
Gothenburg - Thụy Điển,SE,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,39,12,-1,1,-1,-1,1006,87,2025-11-12,2025-11-12 07:54:22,2025-11-12 07:50:00
Gothenburg - Thụy Điển,SE,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,42,13,-1,2,-1,-1,1005,87,2025-11-12,2025-11-12 08:15:36,2025-11-12 08:10:00
Gothenburg - Thụy Điển,SE,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,42,13,-1,2,-1,-1,1005,87,2025-11-12,2025-11-12 08:20:11,2025-11-12 08:20:00
Gothenburg - Thụy Điển,SE,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,42,13,-1,2,-1,-1,1005,87,2025-11-12,2025-11-12 08:23:17,2025-11-12 08:20:00
Gothenburg - Thụy Điển,SE,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,48,13,-1,3,-1,-1,1002,93,2025-11-12,2025-11-12 14:16:54,2025-11-12 14:10:00
Gothenburg - Thụy Điển,SE,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,48,13,-1,3,-1,-1,1002,93,2025-11-12,2025-11-12 14:16:54,2025-11-12 14:10:00
